Gene_ID,HGNC,Pathway_ID,Pathway_Name
1756,DMD,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
1756,DMD,hsa05416,Viral myocarditis - Homo sapiens (human)
1824,DSC2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
1824,DSC2,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
1837,DTNA,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
1837,DTNA,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
1837,DTNA,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
1837,DTNA,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
1837,DTNA,hsa05416,Viral myocarditis - Homo sapiens (human)
200539,ANKRD23,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
2006,ELN,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
2006,ELN,hsa04974,Protein digestion and absorption - Homo sapiens (human)
2010,EMD,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
2010,EMD,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
2010,EMD,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
2010,EMD,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
2192,FBLN1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
2199,FBLN2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
2201,FBN2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
2275,FHL3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
22795,NID2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
2318,FLNC,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
23224,SYNE2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
23345,SYNE1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
23353,SUN1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
255631,COL24A1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
255631,COL24A1,hsa04974,Protein digestion and absorption - Homo sapiens (human)
25777,SUN2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
25802,LMOD1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
26287,ANKRD2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
27063,ANKRD1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
27295,PDLIM3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
287,ANK2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
287,ANK2,hsa05205,Proteoglycans in cancer - Homo sapiens (human)
288,ANK3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
288,ANK3,hsa05205,Proteoglycans in cancer - Homo sapiens (human)
29765,TMOD4,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
29766,TMOD3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
29767,TMOD2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
343263,MYBPHL,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
442721,LMOD2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
4604,MYBPC1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
4606,MYBPC2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
4607,MYBPC3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
4607,MYBPC3,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
4607,MYBPC3,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
4608,MYBPH,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
4703,NEB,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
4811,NID1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
4892,NRAP,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
50509,COL5A3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
50509,COL5A3,hsa04974,Protein digestion and absorption - Homo sapiens (human)
51332,SPTBN5,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
51778,MYOZ2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
56203,LMOD3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
56776,FMN2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
57159,TRIM54,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
57731,SPTBN4,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
58529,MYOZ1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
633,BGN,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
64236,PDLIM2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6442,SGCA,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6442,SGCA,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
6442,SGCA,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
6442,SGCA,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
6442,SGCA,hsa05416,Viral myocarditis - Homo sapiens (human)
64423,INF2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6443,SGCB,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6443,SGCB,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
6443,SGCB,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
6443,SGCB,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
6443,SGCB,hsa05416,Viral myocarditis - Homo sapiens (human)
6444,SGCD,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6444,SGCD,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
6444,SGCD,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
6444,SGCD,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
6444,SGCD,hsa05416,Viral myocarditis - Homo sapiens (human)
6445,SGCG,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6445,SGCG,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
6445,SGCG,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
6445,SGCG,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
6445,SGCG,hsa05416,Viral myocarditis - Homo sapiens (human)
6640,SNTA1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6640,SNTA1,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
6640,SNTA1,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
6640,SNTA1,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
6640,SNTA1,hsa05416,Viral myocarditis - Homo sapiens (human)
6641,SNTB1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6641,SNTB1,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
6641,SNTB1,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
6641,SNTB1,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
6641,SNTB1,hsa05416,Viral myocarditis - Homo sapiens (human)
6645,SNTB2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6645,SNTB2,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
6645,SNTB2,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
6645,SNTB2,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
6645,SNTB2,hsa05416,Viral myocarditis - Homo sapiens (human)
6711,SPTBN1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6712,SPTBN2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
6712,SPTBN2,hsa05017,Spinocerebellar ataxia - Homo sapiens (human)
6712,SPTBN2,hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
7111,TMOD1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
7273,TTN,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
7273,TTN,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
7273,TTN,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
7431,VIM,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
7431,VIM,hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
7431,VIM,hsa05206,MicroRNAs in cancer - Homo sapiens (human)
752,FMNL1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
79188,TMEM43,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
8048,CSRP3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
8082,SSPN,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
8082,SSPN,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
8082,SSPN,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
8082,SSPN,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
8082,SSPN,hsa05416,Viral myocarditis - Homo sapiens (human)
825,CAPN3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
84033,OBSCN,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
84467,FBN3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
84665,MYPN,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
84675,TRIM55,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
84676,TRIM63,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
85301,COL27A1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
85301,COL27A1,hsa04974,Protein digestion and absorption - Homo sapiens (human)
8557,TCAP,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
8572,PDLIM4,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
8736,MYOM1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
88,ACTN2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
88,ACTN2,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
89,ACTN3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
89,ACTN3,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
8910,SGCE,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
8910,SGCE,hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
8910,SGCE,hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
8910,SGCE,hsa05414,Dilated cardiomyopathy - Homo sapiens (human)
8910,SGCE,hsa05416,Viral myocarditis - Homo sapiens (human)
91010,FMNL3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
9124,PDLIM1,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
9172,MYOM2,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
91977,MYOZ3,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
9260,PDLIM7,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
9499,MYOT,hsa04820,Cytoskeleton in muscle cells - Homo sapiens (human)
10211,FLOT1,hsa04910,Insulin signaling pathway - Homo sapiens (human)
2319,FLOT2,hsa04910,Insulin signaling pathway - Homo sapiens (human)
23265,EXOC7,hsa04910,Insulin signaling pathway - Homo sapiens (human)
23265,EXOC7,hsa05132,Salmonella infection - Homo sapiens (human)
23433,RHOQ,hsa04910,Insulin signaling pathway - Homo sapiens (human)
5506,PPP1R3A,hsa04910,Insulin signaling pathway - Homo sapiens (human)
5506,PPP1R3A,hsa04931,Insulin resistance - Homo sapiens (human)
5507,PPP1R3C,hsa04910,Insulin signaling pathway - Homo sapiens (human)
5507,PPP1R3C,hsa04931,Insulin resistance - Homo sapiens (human)
5509,PPP1R3D,hsa04910,Insulin signaling pathway - Homo sapiens (human)
5509,PPP1R3D,hsa04931,Insulin resistance - Homo sapiens (human)
5573,PRKAR1A,hsa04910,Insulin signaling pathway - Homo sapiens (human)
5575,PRKAR1B,hsa04910,Insulin signaling pathway - Homo sapiens (human)
5576,PRKAR2A,hsa04910,Insulin signaling pathway - Homo sapiens (human)
5577,PRKAR2B,hsa04910,Insulin signaling pathway - Homo sapiens (human)
79660,PPP1R3B,hsa04910,Insulin signaling pathway - Homo sapiens (human)
79660,PPP1R3B,hsa04931,Insulin resistance - Homo sapiens (human)
89801,PPP1R3F,hsa04910,Insulin signaling pathway - Homo sapiens (human)
90673,PPP1R3E,hsa04910,Insulin signaling pathway - Homo sapiens (human)
90673,PPP1R3E,hsa04931,Insulin resistance - Homo sapiens (human)
9322,TRIP10,hsa04910,Insulin signaling pathway - Homo sapiens (human)
27445,PCLO,hsa04911,Insulin secretion - Homo sapiens (human)
2864,FFAR1,hsa04911,Insulin secretion - Homo sapiens (human)
3651,PDX1,hsa04911,Insulin secretion - Homo sapiens (human)
3651,PDX1,hsa04930,Type II diabetes mellitus - Homo sapiens (human)
3651,PDX1,hsa04950,Maturity onset diabetes of the young - Homo sapiens (human)
3767,KCNJ11,hsa04911,Insulin secretion - Homo sapiens (human)
3767,KCNJ11,hsa04929,GnRH secretion - Homo sapiens (human)
3767,KCNJ11,hsa04930,Type II diabetes mellitus - Homo sapiens (human)
3780,KCNN1,hsa04911,Insulin secretion - Homo sapiens (human)
3780,KCNN1,hsa04929,GnRH secretion - Homo sapiens (human)
3782,KCNN3,hsa04911,Insulin secretion - Homo sapiens (human)
3782,KCNN3,hsa04929,GnRH secretion - Homo sapiens (human)
3783,KCNN4,hsa04911,Insulin secretion - Homo sapiens (human)
3783,KCNN4,hsa04929,GnRH secretion - Homo sapiens (human)
3783,KCNN4,hsa04970,Salivary secretion - Homo sapiens (human)
3783,KCNN4,hsa04974,Protein digestion and absorption - Homo sapiens (human)
54795,TRPM4,hsa04911,Insulin secretion - Homo sapiens (human)
6514,SLC2A2,hsa04911,Insulin secretion - Homo sapiens (human)
6514,SLC2A2,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
6514,SLC2A2,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
6514,SLC2A2,hsa04930,Type II diabetes mellitus - Homo sapiens (human)
6514,SLC2A2,hsa04931,Insulin resistance - Homo sapiens (human)
6514,SLC2A2,hsa04950,Maturity onset diabetes of the young - Homo sapiens (human)
6514,SLC2A2,hsa04973,Carbohydrate digestion and absorption - Homo sapiens (human)
6514,SLC2A2,hsa05230,Central carbon metabolism in cancer - Homo sapiens (human)
9699,RIMS2,hsa04911,Insulin secretion - Homo sapiens (human)
6770,STAR,hsa04913,Ovarian steroidogenesis - Homo sapiens (human)
6770,STAR,hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
6770,STAR,hsa04927,Cortisol synthesis and secretion - Homo sapiens (human)
6770,STAR,hsa04934,Cushing syndrome - Homo sapiens (human)
6770,STAR,hsa04979,Cholesterol metabolism - Homo sapiens (human)
6793,STK10,hsa04914,Progesterone-mediated oocyte maturation - Homo sapiens (human)
10499,NCOA2,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
10499,NCOA2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
2288,FKBP4,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
2289,FKBP5,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
7031,TFF1,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
8648,NCOA1,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
8648,NCOA1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
8648,NCOA1,hsa05200,Pathways in cancer - Homo sapiens (human)
8648,NCOA1,hsa05224,Breast cancer - Homo sapiens (human)
9166,EBAG9,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
9687,GREB1,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
434,ASIP,hsa04916,Melanogenesis - Homo sapiens (human)
1447,CSN2,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
2001,ELF5,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
213,ALB,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
389434,IYD,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
405753,DUOXA2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
433,ASGR2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
50506,DUOX2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
5172,SLC26A4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
53905,DUOX1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
6528,SLC5A5,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
6906,SERPINA7,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
7038,TG,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
7038,TG,hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
7270,TTF1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
7276,TTR,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
7849,PAX8,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
7849,PAX8,hsa05200,Pathways in cancer - Homo sapiens (human)
7849,PAX8,hsa05202,Transcriptional misregulation in cancer - Homo sapiens (human)
7849,PAX8,hsa05216,Thyroid cancer - Homo sapiens (human)
8458,TTF2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
10025,MED16,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
10231,RCAN2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
116931,MED12L,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
1735,DIO3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
1827,RCAN1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
1827,RCAN1,hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
1827,RCAN1,hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
23389,MED13L,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
29079,MED4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
90390,MED30,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
9282,MED14,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
9440,MED17,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
9442,MED27,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
9862,MED24,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
9882,TBC1D4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
9882,TBC1D4,hsa04931,Insulin resistance - Homo sapiens (human)
9882,TBC1D4,hsa05415,Diabetic cardiomyopathy - Homo sapiens (human)
9968,MED12,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
9969,MED13,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
102724428,LOC102724428,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
139420,PPP4R3C,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
150094,SIK1,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
23235,SIK2,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
5531,PPP4C,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
55671,PPP4R3A,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
57223,PPP4R3B,hsa04922,Glucagon signaling pathway - Homo sapiens (human)
63924,CIDEC,hsa04923,Regulation of lipolysis in adipocytes - Homo sapiens (human)
1179,CLCA1,hsa04924,Renin secretion - Homo sapiens (human)
1179,CLCA1,hsa04972,Pancreatic secretion - Homo sapiens (human)
22802,CLCA4,hsa04924,Renin secretion - Homo sapiens (human)
22802,CLCA4,hsa04972,Pancreatic secretion - Homo sapiens (human)
358,AQP1,hsa04924,Renin secretion - Homo sapiens (human)
358,AQP1,hsa04964,Proximal tubule bicarbonate reclamation - Homo sapiens (human)
358,AQP1,hsa04976,Bile secretion - Homo sapiens (human)
9635,CLCA2,hsa04924,Renin secretion - Homo sapiens (human)
9635,CLCA2,hsa04972,Pancreatic secretion - Homo sapiens (human)
3777,KCNK3,hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
3777,KCNK3,hsa04927,Cortisol synthesis and secretion - Homo sapiens (human)
3777,KCNK3,hsa04934,Cushing syndrome - Homo sapiens (human)
466,ATF1,hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
466,ATF1,hsa05202,Transcriptional misregulation in cancer - Homo sapiens (human)
4929,NR4A2,hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
